Reaction	Glucose	Fructose	Gluconate	Succinate + Glutamate	Glycerol	Malate	Malate + Glucose	Pyruvate
R_FUM	0.6413759026603905	0.6527813635369726	0.603147898345668	1.918489652151472	0.5967940968657124	0.3598411120579577	0.2903027231345794	0.9121310369264106
R_DKI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FUMt2r	-0.008044977855818258	-0.00819169757512217	-0.007895650883366745	-0.05711081834325382	-0.0012740239294797284	-0.11102302970851817	-0.13923813539406948	-0.013860720265765902
R_GTPCII	0.0006688720279389482	0.00034191765772598176	0.00024968491052955645	3.312109508050189e-05	5.2884344186051646e-05	7.523361512439612e-06	0.0008879234470173651	5.763864983167407e-06
R_G1PACT	-2.4071950210924345e-08	-2.4243511198562828e-08	-3.3136088317675665e-08	-3.348939170422227e-08	-3.33271414909575e-08	-3.35152086083923e-08	-2.411753974307373e-08	-3.351751431956984e-08
R_GRTT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_G1PPDM	3.668974874567399e-20	0.0	2.4103054112389646e-20	4.132784819930546e-20	1.984939277889264e-20	1.0898941418088484e-20	3.495786090771836e-20	9.91275289371145e-21
R_DKII	6.324823852287827e-17	1.4550813326605526e-17	0.0	0.0	2.382230717806904e-17	4.009865329838737e-17	6.833481969838151e-17	0.0
R_G3PCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLCRt2r	9.924118787140212e-09	9.920487344701656e-09	9.926897877936395e-09	9.9369426788196e-09	9.92667776712018e-09	9.93112715928167e-09	9.919736749965125e-09	9.932582104868943e-09
R_GLCURt2r	9.947430392117918e-09	9.94783371244404e-09	9.950044057887987e-09	9.957735555673592e-09	9.951724825255512e-09	9.955803325109003e-09	9.94594111640039e-09	9.956239951123256e-09
R_G1SAT	5.826528038743876e-17	0.0	5.267370659622735e-14	0.0	1.8259885326485788e-14	0.0	4.8340943744965345e-17	0.0
R_DKMD2K	0.010250270746075743	0.008911919031523384	0.005903941242337265	0.011784610841092438	0.004820204501166425	0.0015734034104081414	0.0101486956187965	0.0013923291703267413
R_G3PD1ir	0.8036666863856925	0.7540855246020546	0.7661291424290602	0.7566903645227471	0.5519260825751712	0.7561368211013959	0.7630773279866001	0.6863000868413449
R_G3PD4	0.8036666534268995	0.8157067080636334	0.7661291409694316	0.7566903691023387	1.2759899112002997	0.7561368357589945	0.7630772992651624	0.6863000995914195
R_GLCP	0.17527191376230922	0.1828447237705687	0.1886512610725717	0.2359197152992257	0.1663196819642851	0.17226077950661145	0.17386867602388786	0.2386425245122241
R_GLCRD_1	9.924118787141256e-09	9.92048734470426e-09	9.92689787794824e-09	9.936942678797787e-09	9.926677767118495e-09	9.931127159280663e-09	9.919736749969126e-09	9.932582104868177e-09
R_GLCS1	0.175271904293863	0.1828447140798524	0.18865125133221894	0.2359197053988147	0.16631967215602653	0.17226076960475709	0.17386866655954747	0.2386425146044269
R_G5SD	0.16268034567105627	0.14150899357000396	0.17509489249294133	0.12476752844999592	0.17050801661470158	0.15652913564113485	0.17012686276230435	0.1304568891788554
R_G6PDH2r	0.942277568004304	0.6880427639916364	0.2815644895624862	0.2744137836127408	0.2837440833303094	0.21047959903156246	0.7355205700096947	0.3835962997347496
R_G6PDA	0.3462124658017731	0.34591112312444433	0.33634647887566965	0.3372221411308277	0.33632326073448404	0.3225483482135654	0.348023125038298	0.3027817993180668
R_G6PI	-2.224676909357015e-08	9.664987254964784e-09	9.665440225958832e-09	9.66751989572856e-09	9.662263655840775e-09	9.653964516687097e-09	-2.2447778746936816e-08	9.651133670018908e-09
R_GLCt2	0.96542290148968	7.885291254247964e-08	7.882647899755543e-08	7.908483963749352e-08	7.886714001870007e-08	7.904359060866702e-08	0.9305262017042886	7.911164138635896e-08
R_GALCTD_1	9.924279974072422e-09	9.920648328301141e-09	9.927014029578106e-09	9.937023598547889e-09	9.926693850895943e-09	9.931244525534402e-09	9.91988451644384e-09	9.932696167319197e-09
R_GLNS	0.7684698479114127	0.7371504975823006	0.7327306302837705	0.6958842861854038	0.6920320961415866	0.6115451798778213	0.7674450462660702	0.5901434600913275
R_GALCTRt2	9.92427997405955e-09	9.920648328299583e-09	9.927014029565733e-09	9.93702359855336e-09	9.92669385089232e-09	9.931244525534084e-09	9.91988451642922e-09	9.932696167319111e-09
R_GLGC	0.17527190429386308	0.18284471407985212	0.1886512513322192	0.2359197053988147	0.1663196721560265	0.1722607696047571	0.17386866655954747	0.2386425146044271
R_DKMD3M	1.8108790405718504e-20	0.0	2.06896575805029e-20	1.634299686120391e-20	1.8865790933355515e-20	8.820414519966687e-21	2.0095591758079804e-20	8.638281063167506e-21
R_GLNabc	9.689000792087037e-09	9.67879527348734e-09	9.719009634421191e-09	0.0	9.761519818317427e-09	9.665916048243736e-09	9.623802886121588e-09	9.661371828491924e-09
R_GLTPD	9.794729582957018e-09	9.793333699548157e-09	9.850800619659594e-09	9.920022692178064e-09	9.855979032913352e-09	9.91826232255022e-09	9.789481003608104e-09	9.922462518296982e-09
R_GLUPRT	0.053934077198492886	0.05437177759625925	0.04716798330643823	0.06966262944215795	0.04479543620697808	0.041580855642306784	0.048204193447149435	0.04967685631894831
R_GALKr	3.958329331120877e-08	3.9721027036316876e-08	3.973922153537815e-08	3.98558852204704e-08	3.977490165061551e-08	3.985214125571024e-08	3.958008480605675e-08	3.985998191027397e-08
R_GALS1	0.0	4.0124481003613935e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_GALS2	0.0	4.0124481003613935e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_GALS3	1.9877287526331883e-08	1.9928381347198617e-08	1.9932003049564616e-08	1.995636826142261e-08	1.9938946752099936e-08	1.9955847306273542e-08	1.9876829368686722e-08	1.995756796766505e-08
R_GALS4	0.0	1.6814660513331715e-20	0.0	0.0	0.0	0.0	0.0	0.0
R_GLU5K	0.16268034567105627	0.14150899357000396	0.17509489249294133	0.12476752844999592	0.17050801661470158	0.15652913564113485	0.17012686276230435	0.1304568891788554
R_GALT	3.9583293309775065e-08	3.9721027023098536e-08	3.9739221469048396e-08	3.9855885258788255e-08	3.97749015945692e-08	3.9852141364704614e-08	3.9580084765233885e-08	3.985998187072681e-08
R_GLUDxi	0.8472566072288042	0.8566814777265748	0.8475345809554149	1.3598928876462155	0.8837684301634786	0.9847061792288816	0.8237606846850625	0.9789301355646304
R_GALUi	-9.533197831146367e-08	-9.956314994674642e-08	-1.1116894116369737e-07	-1.1181106529534189e-07	-1.1138346267536292e-07	-1.1180228276508329e-07	-1.0102554681701292e-07	-1.1183206205522823e-07
R_DM1PE	0.010250270746075651	0.008911919031523441	0.005903941242337174	0.011784610841092393	0.004820204501166492	0.0015734034104080141	0.010148695618796387	0.0013923291703268337
R_GALURt2r	9.947477482502157e-09	9.947859969908307e-09	9.950056161145175e-09	9.957683563784488e-09	9.9517457613452e-09	9.955814697424837e-09	9.945996717725259e-09	9.956145230598104e-09
R_GLUN	0.07197998921084058	0.07330221854802346	0.07077624409827467	0.08217938696033543	0.0633614876630846	0.059383383020263934	0.07420863514484671	0.07136097226628481
R_GLUTRR	5.8318372159199e-17	0.0	5.271067809357334e-14	0.0	1.827252029936657e-14	0.0	4.8394674144674136e-17	0.0
R_GAMpts	8.87482910768298e-09	9.414569192345764e-09	9.619739365844544e-09	9.861125083176025e-09	9.74311141235784e-09	9.878136181006495e-09	8.855048599492941e-09	9.877903167365624e-09
R_DMATT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GAPDi_nadp	0.054074166349719725	0.03852834622414248	0.10245885924597573	0.4083831928306849	0.17179244485106235	0.6330584084473965	0.07011737880924059	0.5335961143895112
R_GLUR	1.0546352680051996e-08	1.0531659766499502e-08	1.0605065048352458e-08	5.902078825670288e-10	1.0680849538147186e-08	1.0531869598651156e-08	1.036480989924371e-08	1.0579812581568149e-08
R_GLUSy	0.021831241783382613	0.014558566703410053	0.030965444147678205	0.005776092555115053	0.029690703615347418	0.020411937795347352	0.025715570240514792	0.0116723874476717
R_GLUTRS	5.834548211577731e-17	0.0	5.2719928535011615e-14	0.0	1.8275685337534247e-14	0.0	4.8418980391132575e-17	0.0
R_GLUt4	3.157168355177803e-08	3.154827842092701e-08	3.123662301251439e-08	1.5050892757086296	3.167856577130221e-08	3.1284628810134993e-08	3.1087812635269e-08	3.036499292553535e-08
R_GLUt2r	7.899778570556612e-09	7.911457161330022e-09	8.284210506561479e-09	0.7486822606426801	7.91131513318358e-09	8.172803357046162e-09	8.230636426523708e-09	9.12994164821752e-09
R_GLXCBL	0.07478424741203246	0.031214054945759514	0.060545895049193936	0.10710822881006736	0.023666051315336525	0.0650210746093923	0.06634675898107079	0.06005612987174608
R_GARFT	0.04891104889130746	0.04905399838194301	0.0433208392220582	0.06328096517959236	0.04047433842953766	0.03906797925009688	0.044137054479020485	0.04723903578780159
R_GART	0.005023028307185426	0.005317779214316235	0.0038471440843800327	0.0063816642625655895	0.004321097777440425	0.0025128763922099076	0.004067138968128943	0.0024378205311467198
R_GBEZY	0.0	3.4311395265082166e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_GF6PTA	0.34622581879346426	0.34591149473357896	0.3363464723269786	0.33722207816538113	0.33632320041663555	0.3225482851054472	0.3480336741350906	0.302781736198853
R_GGTAe2	2.9895120244330627e-08	2.989467464573736e-08	2.989731515790587e-08	2.973221386700842e-08	2.9901051375311316e-08	2.989430673994995e-08	2.9890919199082836e-08	2.989464556836381e-08
R_GLY3Pt2	8.32054033416983e-09	8.466653513347632e-09	9.252816102403052e-09	9.74917049971735e-09	9.35364305331337e-09	9.76900608774971e-09	8.285264970705388e-09	9.785281105946735e-09
R_DMPPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLYAT	-0.01724607226134356	-0.00976966421909653	-0.0362246175157892	-0.058782635376092074	-0.03525520724986564	-0.0684199562262322	-0.047608191417575774	-0.01220116940409599
R_GLYCK	0.07478429499400774	0.4913771261060319	0.06054594335834981	0.10710824418511056	0.43528363946978615	0.06502109355472209	0.06634680492679113	0.060056148571164474
R_GHMT2r	0.4654398852810426	0.4335199191513837	0.4317211882428418	0.3906053932620357	0.3434522752003508	0.39344854329140944	0.4855802985079674	0.4061584760414256
R_GLCNt2ir	0.0	6.204279876895351e-09	1.5167475848627443	9.81875221332342e-09	9.035898020438188e-09	9.778989481380203e-09	0.0	9.830958198105907e-09
R_DPCOAK	9.916731692790513e-09	9.918333224003354e-09	9.917951009004876e-09	9.920520187855376e-09	9.91627705168478e-09	9.921198082180442e-09	9.916659181310646e-09	9.92198653647728e-09
R_GLYCTO1	8.022611416955182e-05	5.412628089322039e-05	5.8419345880170815e-05	0.0007691784784026327	2.0978974986168303e-05	3.8723268489089944e-05	5.724198214764789e-05	6.650620072237621e-05
R_HIBHr	0.20842004794776664	0.20389747084520352	0.1846088234057848	0.1214098240614316	0.1849153490105755	0.18203275824662768	0.20607600676510035	0.2596619693992634
R_GLYCLTt2r	-0.00015992281766918914	-0.00014407797478188655	-0.00011011058005938601	-0.00014303583769681438	-2.4694702558392127e-05	-3.624194457119145e-05	-0.0003165680173227159	-1.45871169974221e-05
R_HQNt6	-9.926560462503176e-09	-9.932729971851018e-09	-9.937059397557846e-09	-9.953518897987124e-09	-9.942267009677153e-09	-9.954113089349905e-09	-9.926139021843028e-09	-9.954265411948882e-09
R_DPR	0.005214748953134075	0.004572884070280143	0.0029210937594893226	0.002863838342507335	0.002373333092632129	0.0012276848443165539	0.008909153010307489	0.001136263558642418
R_ISOMS	-9.862177741126745e-09	-9.954232993436564e-09	-9.956692581525315e-09	-9.97283033932206e-09	-9.961266700386771e-09	-9.97245441780592e-09	-9.861650385190046e-09	-9.973571746257905e-09
R_GLYCt	-1.8093083697934282e-09	0.2053598296726915	-7.265729129457554e-09	-9.673341683225091e-09	-2.242526513646664	-9.617751706159083e-09	3.533280334977462e-10	-9.704485770534175e-09
R_GLYK	0.0	0.06162117175068036	0.0	0.0	0.7240638211614379	5.150435306687162e-10	0.0	0.0
R_DRBK	-6.9438723659942525e-09	-5.293358307234541e-09	3.7304932476445166e-09	9.632050490537836e-09	5.893364685150004e-09	9.610162665651956e-09	-7.031937143686663e-09	9.611965889888552e-09
R_GMPR	0.05585353122195876	0.04799433599880935	0.0628327151230123	0.03644318594771604	0.0615084274797382	0.0547935257204118	0.06168786060856508	0.03929394815462087
R_GMPS2	0.06929386959410272	0.06404680735758528	0.07245365708285395	0.056022691781788383	0.07075228711403413	0.06386828081845393	0.07471344666207153	0.04946800946898989
R_GNKr	-4.064885428256559e-09	6.204279867638719e-09	1.5167475848627443	9.81875225569695e-09	9.035898029807754e-09	9.778989507047696e-09	-6.695790588651107e-09	9.83095815865198e-09
R_GPDDA4	1.3224108850213235e-14	0.0	2.5565560734529448e-14	2.024815601954839e-14	0.0	1.535899645104637e-14	1.599045171849254e-14	1.5350287834914073e-14
R_GPDDA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_IMPC	-0.1587867037056393	-0.1390756180940496	-0.1353142813267684	-0.08686833414319149	-0.11316595882454986	-0.0732015338546966	-0.1473557223378341	-0.0761439154405888
R_HEXSabc	1.7273148176497267e-20	0.0	7.510895586860217e-20	4.9627398288016445e-20	7.73496178427255e-20	6.10067099829065e-20	2.8738628822143363e-20	8.04233298385061e-20
R_ICITt10	0.4746060479016483	0.5320916600636959	0.464492136200609	0.4398792027396698	0.49698922079608	0.4741533289972436	0.44568236875932987	0.5435015937816119
R_ICITt2	-0.4764191547121406	-0.5334642683221311	-0.4672070201075743	-0.8318387474721832	-0.4972145916055233	-0.4956703098811407	-0.4864998296518844	-0.5449360843299978
R_DRIBabc	0.0	0.0	3.730493153507075e-09	9.632050663499434e-09	5.8933646944662575e-09	9.610162691662943e-09	0.0	9.611965893214483e-09
R_DRPA	0.5674691173866996	0.3134634722299511	0.4891390367212797	0.05119033242933469	0.2968900570158266	0.06997160969881057	0.5766909105863829	0.02492231615455132
R_IPDPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_IPDDI	6.645128891591412e-12	6.653566586578563e-12	6.6413541333076864e-12	6.662226326170639e-12	6.645128891591412e-12	6.666889262874065e-12	6.645350936196339e-12	6.66444677221989e-12
R_GTHPe	-9.97940463598468e-09	-9.979330473086634e-09	-9.979751247612968e-09	-9.962048075351504e-09	-9.980346105109561e-09	-9.979253534631027e-09	-9.978801562837702e-09	-9.979201909260382e-09
R_RAFH	9.953886810162102e-09	9.973742259787569e-09	9.974988948032457e-09	9.983419932211802e-09	9.977377304148622e-09	9.9832861515073e-09	9.953746285615817e-09	9.983864865591929e-09
R_DTMPK	-2.2884427686165054e-10	-2.2884427686165054e-10	-2.2884960593216877e-10	-2.288406131256693e-10	-2.2885537909189682e-10	-2.2886226247464944e-10	-2.2884116823718162e-10	-2.2886381678688397e-10
R_HXPRT	-0.1060981947189581	-0.09904199261315848	-0.10623423045743864	-0.1012591816865016	-0.1027121055879423	-0.09314252903563867	-0.10584478318900237	-0.08646451960501755
R_HETZK	4.7321235434185645e-20	8.389747418776904e-22	2.159438994542748e-20	1.8056027099360857e-20	1.8950264382484743e-20	5.907168623338813e-21	3.9830540730714574e-20	4.175316981126285e-21
R_GTPCI	0.0002401293563061185	0.00019818468420520225	0.00016851032682878192	0.0009121948132569008	4.565402016016359e-05	7.494558924122154e-05	0.0003737904454571919	8.107370069075794e-05
R_GTPDPK	1.77555956502802e-19	1.7509630352298748e-21	6.287225195414062e-20	5.442140236686421e-20	5.701346291872963e-20	1.1402590902214643e-20	1.347716461561065e-19	4.7907866522963215e-21
R_DURIK1	0.07112221727785786	0.09517302801833838	0.07070328541898853	0.13765918265920238	0.0859187609486297	0.1129962959996024	0.07033396048200855	0.11358356982360945
R_GUAD	0.012531377371021259	0.015512409415090885	0.00920278714258854	0.018634230068798757	0.009145361784117087	0.008992326618720554	0.011763912499165238	0.010087264193290715
R_GUAPRT	-0.007707046470199375	-0.013349570351685271	-0.005710488438305461	-0.017283744509974275	-0.007337345927412864	-0.008066575905842699	-0.006444999906413118	-0.009429610580802937
R_HXANt2r	9.901846128878424e-09	9.899266185571234e-09	9.899906814790035e-09	9.762084940003592e-09	9.916112129575645e-09	9.88511129662372e-09	9.893374466735044e-09	9.872648844475476e-09
R_HEMEOS_1	2.5580969702469144e-18	0.0	1.1938872424581524e-15	0.0	4.445574030675496e-16	0.0	3.6242591354268796e-19	0.0
R_GUI1	9.94743043492008e-09	9.947833667922623e-09	9.950044010942351e-09	9.95773552503465e-09	9.95172477757933e-09	9.95580329288259e-09	9.945941070732545e-09	9.956239943598176e-09
R_DURIPP	0.4274102260987059	0.2588230255557661	0.37530253954067627	0.049097669828156	0.2452076350781601	0.06600608121950069	0.43285322683688776	0.024338609296375324
R_GUAt2r	9.916095710860731e-09	9.91330379095757e-09	9.912746320319059e-09	9.754130742139956e-09	9.927405197441501e-09	9.89255850639745e-09	9.908898920902007e-09	9.87971678706821e-09
R_HEX1	0.3895028177564156	1.1291410499319365e-07	1.0316225345070647e-07	1.027554559184022e-07	1.0324424237895637e-07	1.0107718022466927e-07	0.37185449552851824	1.079391666729582e-07
R_HGt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GUI2	9.947477508376323e-09	9.947859980208307e-09	9.950056112373318e-09	9.957683566597098e-09	9.951745760794496e-09	9.955814728179746e-09	9.945996692906078e-09	9.956145241574175e-09
R_DUTPDP	0.005166718525409007	0.005337776964315397	0.004536787615340977	0.0051757621495328535	0.003760319620963814	0.0033286822917170736	0.005575228733309905	0.0026096210488919954
R_HACD2	-0.00012186452814744175	-5.693728578792802e-05	-0.00024129721646592997	-3.345286208633613e-05	-0.00021986421963082758	-0.00013841928955549143	-0.00018060231924033052	-4.3551548345122086e-05
R_HACD1_1	-0.00012187445366662607	-5.6947207049518056e-05	-0.00024130714660564043	-3.3462787492499764e-05	-0.00021987414872537411	-0.00013842921765161442	-0.00018061224752230487	-4.356146801542948e-05
R_HEXTT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HIBD	0.10769662551075652	0.10459430457036298	0.0924384390481403	0.06051876273941712	0.0923877999587553	0.09488795505928622	0.10915315747341413	0.1315326880418599
R_HEMEAS	1.2689625602015656e-18	0.0	5.968360938397965e-16	0.0	2.2216645947135755e-16	0.0	1.6978726197644456e-19	0.0
R_DXPRIi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_HISDr	0.1048526467801464	0.08470386077694403	0.0881463183845197	0.017205721782461714	0.06837054307721535	0.031620698608806015	0.09915154908295533	0.02646707944091453
R_HISTD	0.10485262650714618	0.08470384049779017	0.08814629802033014	0.017205704701033664	0.06837052261757187	0.03162067821238989	0.0991515288906849	0.026467059121640414
R_LAAL17	1.0222698510767231e-19	4.071367943059046e-22	4.0737939121991484e-20	3.52397285236414e-20	3.4302064586945626e-20	4.290787745320687e-21	8.846529498370453e-20	5.9839448192725135e-22
R_DXPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_LAAL18	9.088510942856716e-20	0.0	3.4242990111344585e-20	3.4218049115148555e-20	2.9570260125006724e-20	2.777310815198425e-21	7.476356832482642e-20	0.0
R_LAAL19	8.360499062532446e-09	8.069193947548269e-09	7.372376797583017e-09	8.679334532596061e-09	6.4122678144794475e-09	2.2180236209038145e-09	8.80017533826835e-09	0.0
R_HISTP	0.10485262650714618	0.08470384049779017	0.08814629802033014	0.017205704701033664	0.06837052261757187	0.03162067821238989	0.0991515288906849	0.026467059121640414
R_HKM1PP	0.010250270746075743	0.008911919031523384	0.005903941242337265	0.011784610841092438	0.004820204501166425	0.0015734034104081414	0.0101486956187965	0.0013923291703267413
